,HM01_UR,HM01_UTI,HM03_UR,HM03_UTI,HM06_UR,HM06_UTI,HM07_UR,HM07_UTI,HM14_UR,HM14_UTI,HM17_UR,HM17_UTI,HM43_UR,HM43_UTI,HM54_UR,HM54_UTI,HM56_UR,HM56_UTI,HM57_UR,HM57_UTI,HM60_UR,HM60_UTI,HM66_UR,HM66_UTI,HM68_UR,HM68_UTI,HM86_UR,HM86_UTI
b4033,5326.0,13.0,535.0,24.0,5113.0,262.0,208.0,2.0,930.0,13.0,450.0,7.0,1429.0,295.0,2193.0,15.0,803.0,83.0,2772.0,16.0,733.0,13.0,351.0,3.0,167.0,8.0,2814.0,35.0
b4387,468.0,64.0,556.0,178.0,610.0,109.0,610.0,23.0,505.0,234.0,340.0,38.0,505.0,129.0,412.0,145.0,455.0,340.0,337.0,19.0,188.0,17.0,295.0,1.0,521.0,34.0,427.0,126.0
b3092,56800.0,71.0,31638.0,54.0,42859.0,832.0,16154.0,26.0,26568.0,73.0,10164.0,269.0,14603.0,580.0,24886.0,786.0,24232.0,230.0,18763.0,79.0,7220.0,17.0,21779.0,1.0,795.0,133.0,21595.0,189.0
b3962,8119.0,356.0,6874.0,2084.0,7042.0,341.0,9878.0,408.0,15686.0,4733.0,5594.0,96.0,10159.0,814.0,14412.0,954.0,3680.0,446.0,12017.0,73.0,7719.0,97.0,3455.0,11.0,8429.0,332.0,3490.0,689.0
b0457,944.0,59.0,1798.0,239.0,932.0,143.0,1375.0,41.0,1966.0,734.0,524.0,18.0,625.0,103.0,566.0,50.0,675.0,194.0,891.0,37.0,1046.0,30.0,517.0,3.0,1260.0,69.0,602.0,227.0
b0642,9097.0,3482.0,14201.0,7113.0,16288.0,4390.0,15867.0,1641.0,14763.0,12719.0,16460.0,1362.0,15113.0,6470.0,12252.0,6278.0,11152.0,11132.0,11358.0,646.0,8250.0,538.0,8976.0,50.0,12503.0,1450.0,6770.0,3356.0
b1434,317.0,44.0,397.0,165.0,322.0,65.0,396.0,44.0,286.0,166.0,200.0,17.0,251.0,91.0,285.0,100.0,178.0,119.0,213.0,11.0,130.0,8.0,217.0,2.0,259.0,48.0,148.0,65.0
b1185,434.0,72.0,706.0,224.0,526.0,93.0,704.0,141.0,419.0,204.0,246.0,76.0,334.0,224.0,248.0,146.0,275.0,430.0,176.0,26.0,398.0,31.0,194.0,3.0,520.0,85.0,272.0,134.0
b0416,1590.0,732.0,2798.0,1547.0,3188.0,593.0,2971.0,380.0,2706.0,2581.0,1203.0,148.0,2276.0,1233.0,2791.0,1519.0,1911.0,3044.0,1849.0,169.0,2032.0,162.0,2232.0,13.0,1851.0,541.0,1691.0,1522.0
b2963,813.0,361.0,1397.0,603.0,1517.0,571.0,1841.0,195.0,1269.0,1029.0,1206.0,134.0,910.0,686.0,935.0,843.0,220.0,337.0,659.0,70.0,578.0,61.0,653.0,4.0,1417.0,195.0,762.0,659.0
b3307,5736.0,8162.0,4857.0,18691.0,8539.0,8830.0,4686.0,4071.0,5689.0,24110.0,9685.0,3292.0,10270.0,11765.0,8809.0,10875.0,8627.0,30801.0,5922.0,1663.0,5285.0,1217.0,6364.0,92.0,6442.0,3891.0,7014.0,8640.0
b3184,360.0,970.0,1004.0,2364.0,2647.0,1382.0,885.0,775.0,793.0,2186.0,911.0,592.0,760.0,2732.0,591.0,1663.0,650.0,6066.0,534.0,336.0,492.0,238.0,530.0,13.0,849.0,702.0,652.0,2470.0
b1034,3337.0,600.0,5797.0,1372.0,4572.0,927.0,4419.0,337.0,4722.0,2116.0,4219.0,219.0,5167.0,1467.0,3387.0,920.0,3484.0,2036.0,3917.0,160.0,2751.0,95.0,820.0,5.0,4352.0,364.0,3891.0,866.0
b3555,1265.0,19.0,8697.0,95.0,3134.0,91.0,13764.0,91.0,6109.0,150.0,8667.0,20.0,5007.0,197.0,5397.0,64.0,7948.0,199.0,21239.0,6.0,2456.0,7.0,4799.0,2.0,498.0,19.0,400.0,53.0
b1053,484.0,55.0,1183.0,147.0,854.0,392.0,1111.0,42.0,630.0,181.0,625.0,23.0,595.0,159.0,464.0,210.0,459.0,232.0,598.0,26.0,311.0,24.0,547.0,3.0,899.0,77.0,589.0,65.0
b1210,3445.0,1078.0,4895.0,1832.0,6179.0,2217.0,4022.0,716.0,4454.0,1608.0,3257.0,412.0,4529.0,1867.0,3101.0,2004.0,3155.0,4339.0,3634.0,277.0,2399.0,203.0,2770.0,11.0,5648.0,780.0,3893.0,1824.0
b1178,1346.0,64.0,2758.0,1076.0,1972.0,191.0,3537.0,185.0,3720.0,1037.0,1362.0,38.0,1916.0,393.0,1928.0,227.0,1480.0,405.0,1941.0,17.0,891.0,12.0,1668.0,4.0,783.0,61.0,1050.0,113.0
b0520,21.0,0.0,24.0,6.0,28.0,2.0,19.0,2.0,21.0,6.0,22.0,1.0,9.0,2.0,61.0,32.0,11.0,2.0,21.0,0.0,9.0,3.0,7.0,1.0,17.0,0.0,9.0,4.0
b1819,4476.0,194.0,5492.0,962.0,7659.0,677.0,6539.0,330.0,4274.0,1905.0,3469.0,151.0,2747.0,3608.0,3578.0,496.0,3461.0,1835.0,2945.0,38.0,1131.0,8.0,2800.0,18.0,4462.0,243.0,5187.0,2452.0
b3359,3441.0,306.0,4005.0,231.0,10944.0,142.0,2169.0,20.0,10721.0,977.0,7365.0,118.0,4096.0,567.0,12274.0,302.0,7496.0,484.0,2316.0,47.0,2251.0,54.0,7633.0,5.0,5228.0,108.0,3457.0,640.0
b2304,1522.0,105.0,2146.0,254.0,739.0,123.0,2098.0,63.0,1468.0,497.0,801.0,42.0,1368.0,274.0,1535.0,374.0,1020.0,414.0,945.0,39.0,850.0,37.0,1434.0,5.0,2725.0,188.0,1558.0,465.0
b2823,145.0,23.0,228.0,70.0,298.0,104.0,347.0,42.0,282.0,65.0,247.0,14.0,199.0,57.0,219.0,63.0,223.0,146.0,246.0,6.0,139.0,8.0,182.0,0.0,373.0,49.0,216.0,46.0
b3792,732.0,419.0,1241.0,939.0,1140.0,309.0,1064.0,163.0,1057.0,2013.0,1604.0,173.0,1731.0,1492.0,1441.0,1348.0,727.0,1359.0,1514.0,113.0,565.0,157.0,1462.0,8.0,2186.0,172.0,1066.0,899.0
b3344,448.0,89.0,858.0,191.0,1068.0,105.0,1185.0,47.0,877.0,295.0,494.0,26.0,580.0,176.0,528.0,222.0,428.0,270.0,409.0,14.0,328.0,12.0,495.0,2.0,386.0,48.0,483.0,97.0
b1727,1959.0,239.0,4192.0,661.0,4820.0,319.0,5450.0,184.0,4196.0,1278.0,3230.0,174.0,2703.0,1199.0,2883.0,570.0,2374.0,1391.0,2318.0,68.0,1824.0,64.0,1858.0,10.0,3029.0,194.0,2546.0,994.0
b2113,2796.0,1438.0,3239.0,2128.0,3162.0,900.0,3026.0,419.0,1534.0,3006.0,2610.0,452.0,5955.0,1330.0,2953.0,2049.0,2013.0,2826.0,3796.0,237.0,2039.0,212.0,2298.0,12.0,9987.0,794.0,2815.0,1542.0
b2594,1744.0,1497.0,3417.0,2977.0,3349.0,1620.0,3032.0,694.0,2528.0,3873.0,2435.0,645.0,2275.0,2142.0,2331.0,2043.0,2118.0,5468.0,2670.0,363.0,1307.0,247.0,1841.0,24.0,3838.0,851.0,2020.0,1651.0
b3712,1641.0,430.0,2135.0,378.0,1639.0,535.0,2186.0,162.0,2134.0,419.0,1790.0,45.0,2515.0,395.0,1771.0,427.0,1630.0,449.0,2424.0,60.0,1813.0,49.0,1680.0,5.0,1014.0,91.0,1358.0,147.0
b1981,2955.0,91.0,5074.0,398.0,6352.0,193.0,8359.0,256.0,5258.0,316.0,7779.0,68.0,3809.0,1762.0,5904.0,210.0,7222.0,1151.0,5002.0,39.0,5012.0,36.0,4488.0,8.0,3367.0,86.0,6490.0,792.0
b2276,3771.0,377.0,2425.0,1068.0,2786.0,533.0,2001.0,174.0,2393.0,1341.0,2611.0,226.0,4419.0,721.0,3248.0,2000.0,2265.0,1621.0,3355.0,158.0,1514.0,120.0,2439.0,6.0,6329.0,512.0,2168.0,1017.0
b3140,1383.0,4.0,1237.0,5.0,908.0,5.0,1419.0,1.0,587.0,8.0,410.0,3.0,366.0,9.0,163.0,3.0,1350.0,12.0,115.0,1.0,190.0,3.0,1504.0,1.0,27.0,5.0,956.0,7.0
b1627,351.0,134.0,1446.0,448.0,1072.0,248.0,1530.0,122.0,661.0,274.0,269.0,44.0,193.0,232.0,85.0,107.0,211.0,640.0,210.0,22.0,177.0,22.0,279.0,3.0,1050.0,84.0,351.0,338.0
b1927,1900.0,26.0,6299.0,91.0,1987.0,83.0,9838.0,179.0,2503.0,736.0,3361.0,26.0,4901.0,325.0,3634.0,162.0,3190.0,169.0,6124.0,14.0,1595.0,10.0,2590.0,3.0,672.0,31.0,557.0,82.0
b2175,3677.0,646.0,6504.0,918.0,2759.0,367.0,6636.0,259.0,5995.0,2854.0,3153.0,263.0,2247.0,946.0,3173.0,906.0,1906.0,1492.0,2242.0,116.0,1597.0,86.0,3298.0,16.0,2346.0,362.0,2429.0,1064.0
b1212,361.0,390.0,461.0,483.0,536.0,467.0,398.0,134.0,561.0,372.0,503.0,112.0,405.0,357.0,434.0,703.0,436.0,1063.0,281.0,72.0,226.0,36.0,299.0,5.0,732.0,153.0,388.0,465.0
b3832,1582.0,359.0,1611.0,444.0,1693.0,404.0,1160.0,140.0,1372.0,878.0,1061.0,103.0,1839.0,768.0,1587.0,726.0,948.0,1030.0,1078.0,99.0,1438.0,97.0,1457.0,12.0,1682.0,174.0,1224.0,412.0
b3554,2910.0,356.0,5220.0,754.0,2888.0,217.0,4650.0,100.0,5153.0,1380.0,3889.0,169.0,3638.0,768.0,2930.0,478.0,3558.0,1596.0,2815.0,111.0,2700.0,107.0,2499.0,9.0,2103.0,221.0,3012.0,654.0
b1976,5586.0,83.0,7264.0,243.0,4167.0,294.0,6743.0,67.0,4801.0,416.0,4880.0,53.0,4973.0,600.0,4881.0,192.0,4757.0,401.0,5209.0,38.0,8369.0,22.0,4592.0,3.0,6726.0,119.0,4123.0,326.0
b2733,2254.0,891.0,2420.0,1844.0,7694.0,1747.0,2299.0,293.0,3289.0,2739.0,4776.0,667.0,5112.0,2125.0,3056.0,1234.0,7760.0,7480.0,3268.0,313.0,1340.0,132.0,2579.0,29.0,3854.0,670.0,2928.0,1787.0
b0967,1187.0,969.0,2404.0,1851.0,2867.0,770.0,1911.0,286.0,1569.0,2683.0,1360.0,381.0,1149.0,1607.0,1299.0,1331.0,698.0,2506.0,968.0,152.0,667.0,139.0,1046.0,22.0,1836.0,499.0,900.0,1354.0
b4077,5763.0,1727.0,8239.0,2155.0,7415.0,1348.0,6306.0,343.0,7706.0,3151.0,6178.0,526.0,11346.0,2094.0,4639.0,2401.0,5378.0,9140.0,5119.0,498.0,3247.0,208.0,4511.0,15.0,13731.0,1102.0,4269.0,2108.0
b1433,152.0,5.0,198.0,18.0,73.0,21.0,183.0,4.0,151.0,27.0,64.0,1.0,337.0,60.0,72.0,19.0,55.0,20.0,99.0,8.0,66.0,5.0,950.0,3.0,392.0,27.0,120.0,14.0
b0494,1562.0,152.0,1833.0,289.0,1893.0,266.0,1479.0,71.0,1284.0,454.0,854.0,44.0,1166.0,294.0,1029.0,327.0,749.0,469.0,1019.0,31.0,521.0,27.0,683.0,2.0,1162.0,56.0,1045.0,201.0
b1890,53.0,3.0,960.0,23.0,51.0,8.0,1885.0,124.0,50.0,43.0,240.0,10.0,419.0,176.0,29.0,2.0,79.0,51.0,43.0,5.0,144.0,8.0,54.0,1.0,42.0,10.0,57.0,16.0
b3745,1050.0,144.0,2115.0,383.0,1467.0,252.0,1261.0,60.0,1323.0,502.0,918.0,47.0,955.0,214.0,852.0,214.0,724.0,316.0,802.0,51.0,582.0,36.0,671.0,5.0,900.0,68.0,563.0,213.0
b1635,8038.0,295.0,14232.0,766.0,14106.0,1092.0,7170.0,98.0,16450.0,929.0,14497.0,130.0,1817.0,449.0,14592.0,579.0,19750.0,2211.0,18049.0,73.0,11251.0,59.0,12952.0,8.0,5075.0,90.0,12049.0,1673.0
b4396,6732.0,529.0,8131.0,1228.0,6801.0,1123.0,9596.0,380.0,8708.0,1675.0,5438.0,192.0,5040.0,717.0,3776.0,636.0,4729.0,1820.0,6469.0,108.0,3904.0,126.0,3621.0,4.0,4363.0,285.0,3678.0,611.0
b1099,1223.0,324.0,1286.0,920.0,1466.0,538.0,1364.0,268.0,1983.0,1175.0,1447.0,205.0,989.0,779.0,864.0,714.0,806.0,1309.0,876.0,99.0,693.0,80.0,664.0,8.0,1538.0,195.0,871.0,592.0
b0458,3063.0,132.0,1356.0,151.0,1432.0,118.0,2772.0,77.0,2155.0,562.0,1039.0,26.0,1377.0,132.0,935.0,154.0,708.0,201.0,1154.0,23.0,607.0,17.0,409.0,1.0,1801.0,53.0,1094.0,203.0
b0969,437.0,294.0,814.0,303.0,559.0,232.0,671.0,162.0,546.0,630.0,372.0,159.0,426.0,346.0,613.0,461.0,284.0,580.0,417.0,78.0,268.0,33.0,345.0,7.0,772.0,208.0,432.0,251.0
b3963,2522.0,218.0,2306.0,314.0,1805.0,215.0,2200.0,128.0,2176.0,706.0,1863.0,106.0,2445.0,707.0,2766.0,606.0,983.0,403.0,2353.0,64.0,1373.0,31.0,1126.0,2.0,4182.0,192.0,1665.0,414.0
b3499,718.0,237.0,1702.0,1051.0,1530.0,567.0,1534.0,285.0,1251.0,1285.0,865.0,109.0,852.0,307.0,941.0,870.0,625.0,1200.0,863.0,81.0,477.0,34.0,655.0,4.0,851.0,138.0,730.0,463.0
b2193,610.0,151.0,784.0,259.0,1342.0,89.0,686.0,45.0,568.0,398.0,589.0,148.0,779.0,283.0,559.0,336.0,509.0,698.0,564.0,54.0,234.0,36.0,355.0,4.0,1455.0,145.0,505.0,407.0
b1758,424.0,65.0,659.0,107.0,234.0,39.0,649.0,23.0,408.0,87.0,181.0,6.0,148.0,32.0,135.0,33.0,135.0,69.0,211.0,12.0,126.0,4.0,146.0,0.0,189.0,9.0,163.0,60.0
b0613,503.0,2.0,699.0,0.0,774.0,5.0,424.0,0.0,296.0,10.0,1178.0,16.0,299.0,15.0,134.0,4.0,366.0,7.0,75.0,4.0,55.0,1.0,139.0,0.0,46.0,4.0,81.0,0.0
b1642,3561.0,222.0,7926.0,1182.0,5252.0,276.0,10559.0,427.0,8755.0,2031.0,4540.0,122.0,4613.0,1370.0,6782.0,738.0,6217.0,3206.0,4503.0,89.0,4463.0,107.0,5728.0,11.0,2826.0,252.0,5179.0,1333.0
b3231,9084.0,11278.0,14359.0,26728.0,24001.0,7504.0,9804.0,4485.0,10514.0,32607.0,14804.0,6181.0,17679.0,19189.0,13788.0,15881.0,13753.0,50146.0,8163.0,2782.0,7780.0,1946.0,11606.0,163.0,7882.0,8333.0,12682.0,19190.0
b1048,7034.0,2226.0,11489.0,3712.0,12862.0,2283.0,12152.0,842.0,10485.0,7465.0,6839.0,841.0,4386.0,2935.0,7630.0,3081.0,5073.0,6842.0,5927.0,329.0,3905.0,292.0,5293.0,23.0,13870.0,824.0,5421.0,3567.0
b2942,20729.0,2588.0,27286.0,7748.0,37283.0,2718.0,20390.0,655.0,55001.0,14848.0,44721.0,1000.0,72396.0,2594.0,41940.0,2242.0,39996.0,10203.0,57185.0,378.0,20240.0,197.0,18342.0,42.0,2411.0,1737.0,7482.0,5351.0
b3999,1287.0,517.0,2417.0,1423.0,2668.0,747.0,3221.0,371.0,2345.0,3217.0,1892.0,309.0,1846.0,1454.0,1614.0,1062.0,1324.0,2071.0,1701.0,140.0,886.0,123.0,1042.0,7.0,1948.0,319.0,1298.0,924.0
b1260,1114.0,168.0,955.0,127.0,7.0,8.0,664.0,37.0,680.0,143.0,751.0,13.0,693.0,89.0,696.0,126.0,1030.0,220.0,787.0,9.0,666.0,4.0,517.0,2.0,1282.0,40.0,489.0,80.0
b0599,11526.0,18.0,7422.0,93.0,9136.0,217.0,2912.0,22.0,15427.0,439.0,15773.0,18.0,31347.0,231.0,13815.0,42.0,15687.0,140.0,33334.0,14.0,4280.0,9.0,4764.0,1.0,156.0,24.0,1208.0,70.0
b1055,648.0,466.0,1898.0,1998.0,2451.0,283.0,2197.0,613.0,1653.0,2461.0,1213.0,373.0,1210.0,2677.0,1196.0,1695.0,736.0,2227.0,1073.0,197.0,712.0,151.0,957.0,33.0,2058.0,1186.0,765.0,2309.0
b1207,14003.0,3900.0,17594.0,10088.0,19400.0,5720.0,4832.0,946.0,14070.0,11014.0,11621.0,2157.0,8688.0,10837.0,10986.0,7035.0,6828.0,16362.0,5377.0,1073.0,6908.0,863.0,6277.0,85.0,11329.0,2482.0,8183.0,11100.0
b0522,236.0,197.0,600.0,476.0,745.0,407.0,452.0,50.0,508.0,271.0,483.0,49.0,224.0,124.0,383.0,372.0,185.0,356.0,168.0,56.0,121.0,24.0,181.0,1.0,201.0,100.0,206.0,200.0
b3515,400.0,24.0,2445.0,91.0,467.0,8.0,4404.0,18.0,1365.0,173.0,493.0,16.0,468.0,34.0,322.0,26.0,474.0,90.0,664.0,19.0,136.0,5.0,149.0,1.0,356.0,14.0,126.0,16.0
b3526,10094.0,130.0,11631.0,494.0,6502.0,539.0,6978.0,118.0,4391.0,471.0,5279.0,168.0,3127.0,581.0,4083.0,466.0,4518.0,919.0,2595.0,86.0,2972.0,57.0,4089.0,8.0,807.0,141.0,4084.0,540.0
b3302,4449.0,6038.0,2589.0,8676.0,3278.0,3512.0,1788.0,1407.0,2178.0,19215.0,4763.0,1465.0,6808.0,7197.0,5745.0,5775.0,6615.0,15079.0,4826.0,857.0,4038.0,773.0,4900.0,58.0,4684.0,1463.0,5370.0,5152.0
b3945,3676.0,23.0,1682.0,69.0,4340.0,359.0,763.0,16.0,984.0,14.0,4125.0,44.0,5505.0,222.0,3489.0,197.0,3904.0,562.0,6082.0,34.0,968.0,5.0,4430.0,2.0,8734.0,80.0,1956.0,170.0
b0006,1911.0,453.0,3315.0,1075.0,4470.0,1487.0,3615.0,1138.0,2999.0,1740.0,3219.0,196.0,3665.0,3763.0,2687.0,1242.0,2337.0,2115.0,3068.0,108.0,1179.0,69.0,1622.0,15.0,4217.0,890.0,1528.0,709.0
b2989,2578.0,163.0,2807.0,161.0,1893.0,93.0,3057.0,36.0,2804.0,379.0,2311.0,27.0,2188.0,268.0,2490.0,97.0,2804.0,334.0,2469.0,8.0,2164.0,8.0,1584.0,4.0,1717.0,49.0,1416.0,159.0
b1916,705.0,62.0,1960.0,323.0,1045.0,79.0,2824.0,109.0,1453.0,468.0,691.0,52.0,1114.0,294.0,1399.0,288.0,595.0,519.0,1113.0,35.0,371.0,49.0,718.0,6.0,949.0,150.0,668.0,324.0
b2529,6487.0,3330.0,10573.0,4489.0,8951.0,2065.0,14304.0,1039.0,8913.0,5436.0,8321.0,730.0,4806.0,3269.0,9964.0,3551.0,6221.0,9305.0,7755.0,494.0,5935.0,392.0,6077.0,22.0,8379.0,1680.0,6126.0,1802.0
b4022,1187.0,153.0,3487.0,324.0,2076.0,273.0,3861.0,71.0,2678.0,901.0,931.0,180.0,671.0,582.0,1021.0,692.0,514.0,957.0,623.0,91.0,604.0,89.0,657.0,11.0,984.0,171.0,519.0,687.0
b2619,1709.0,387.0,3298.0,953.0,2871.0,344.0,4002.0,190.0,3650.0,2571.0,1574.0,221.0,1845.0,884.0,2014.0,840.0,1342.0,1353.0,1775.0,125.0,1385.0,92.0,1634.0,20.0,3428.0,387.0,1809.0,956.0
b1528,623.0,221.0,898.0,608.0,1223.0,243.0,663.0,117.0,472.0,701.0,734.0,154.0,1073.0,805.0,265.0,345.0,464.0,985.0,553.0,67.0,99.0,37.0,432.0,11.0,2154.0,148.0,563.0,400.0
b4455,207.0,27.0,104.0,17.0,1.0,6.0,107.0,4.0,39.0,26.0,4.0,1.0,76.0,19.0,37.0,4.0,2.0,9.0,2.0,3.0,0.0,1.0,66.0,0.0,30.0,34.0,1.0,1.0
b1881,202.0,7.0,1204.0,29.0,194.0,11.0,1759.0,40.0,174.0,90.0,201.0,5.0,440.0,96.0,71.0,13.0,154.0,37.0,138.0,4.0,116.0,2.0,125.0,0.0,59.0,3.0,70.0,17.0
b1441,124.0,3.0,297.0,9.0,155.0,10.0,299.0,3.0,22.0,1.0,123.0,3.0,142.0,20.0,162.0,7.0,161.0,28.0,217.0,4.0,91.0,0.0,146.0,0.0,74.0,2.0,37.0,4.0
b0688,9319.0,1366.0,10943.0,2409.0,13143.0,1693.0,11019.0,614.0,10708.0,2563.0,9964.0,680.0,9341.0,2125.0,10999.0,3343.0,9189.0,6958.0,7374.0,315.0,6058.0,247.0,6906.0,19.0,9421.0,974.0,7559.0,3010.0
b1838,256.0,22.0,574.0,84.0,392.0,47.0,671.0,24.0,365.0,138.0,343.0,20.0,394.0,118.0,511.0,77.0,441.0,264.0,613.0,18.0,210.0,8.0,427.0,5.0,823.0,67.0,301.0,63.0
b2107,1522.0,509.0,1186.0,693.0,885.0,619.0,1195.0,113.0,1222.0,1337.0,689.0,92.0,1389.0,286.0,678.0,900.0,574.0,721.0,882.0,87.0,406.0,68.0,527.0,1.0,4600.0,359.0,444.0,229.0
b1038,41.0,1.0,183.0,3.0,360.0,3.0,206.0,0.0,92.0,4.0,142.0,0.0,76.0,11.0,44.0,2.0,230.0,3.0,63.0,1.0,40.0,0.0,104.0,0.0,72.0,2.0,28.0,5.0
b0441,6120.0,2039.0,13508.0,5405.0,12455.0,1984.0,14901.0,1516.0,13040.0,7276.0,7557.0,943.0,8210.0,4128.0,7007.0,3588.0,5966.0,10365.0,6063.0,394.0,4877.0,380.0,5495.0,21.0,9521.0,994.0,6510.0,4372.0
b4517,944.0,73.0,1683.0,185.0,1211.0,111.0,1764.0,59.0,1370.0,526.0,892.0,40.0,1033.0,199.0,1022.0,255.0,885.0,422.0,794.0,33.0,508.0,22.0,1057.0,2.0,637.0,106.0,689.0,152.0
b2534,96.0,26.0,95.0,32.0,29.0,45.0,61.0,21.0,30.0,28.0,33.0,10.0,64.0,31.0,21.0,32.0,92.0,77.0,25.0,9.0,14.0,6.0,21.0,3.0,24.0,11.0,18.0,5.0
b2007,3076.0,850.0,5963.0,3315.0,6792.0,1336.0,5581.0,1860.0,3866.0,3402.0,4355.0,629.0,4093.0,3253.0,5166.0,2044.0,4723.0,8080.0,5267.0,290.0,3510.0,236.0,2858.0,22.0,5679.0,915.0,3809.0,2957.0
b3588,1587.0,9.0,900.0,15.0,575.0,62.0,928.0,9.0,218.0,8.0,368.0,4.0,378.0,48.0,360.0,20.0,349.0,49.0,802.0,24.0,771.0,11.0,514.0,4.0,124.0,14.0,75.0,12.0
b3049,6715.0,9.0,9376.0,15.0,5612.0,222.0,13424.0,56.0,9344.0,27.0,4524.0,16.0,5094.0,539.0,3505.0,44.0,6310.0,145.0,7286.0,12.0,3247.0,12.0,4823.0,1.0,857.0,38.0,2973.0,91.0
b0721,1649.0,27.0,1364.0,200.0,1796.0,60.0,1600.0,41.0,4808.0,1078.0,1526.0,13.0,2410.0,212.0,8736.0,151.0,1579.0,91.0,4913.0,3.0,2609.0,3.0,1571.0,1.0,2407.0,32.0,928.0,184.0
b3315,9387.0,15584.0,6953.0,35479.0,9127.0,11294.0,4071.0,4890.0,5781.0,55242.0,14755.0,6209.0,19478.0,26029.0,15552.0,18467.0,18203.0,56857.0,11862.0,2906.0,10572.0,2052.0,13234.0,182.0,11234.0,7791.0,13772.0,15327.0
b0210,661.0,36.0,676.0,32.0,1184.0,63.0,1392.0,21.0,370.0,48.0,2406.0,19.0,467.0,63.0,376.0,56.0,1668.0,122.0,328.0,11.0,735.0,7.0,944.0,0.0,1703.0,84.0,2634.0,69.0
b0049,1093.0,325.0,1515.0,589.0,1337.0,630.0,1590.0,135.0,1357.0,652.0,1201.0,133.0,1369.0,575.0,1203.0,826.0,1316.0,1144.0,1347.0,99.0,1108.0,60.0,1283.0,5.0,1888.0,171.0,1010.0,398.0
b1220,236.0,53.0,864.0,158.0,345.0,39.0,926.0,62.0,512.0,263.0,208.0,13.0,230.0,78.0,202.0,48.0,218.0,140.0,147.0,14.0,72.0,11.0,277.0,2.0,279.0,16.0,209.0,39.0
b1620,528.0,69.0,530.0,80.0,274.0,120.0,502.0,25.0,488.0,102.0,776.0,92.0,342.0,99.0,353.0,117.0,217.0,159.0,819.0,42.0,552.0,17.0,435.0,1.0,290.0,23.0,488.0,86.0
b0237,19862.0,2415.0,24472.0,4945.0,20046.0,3606.0,22951.0,1367.0,24027.0,9494.0,15904.0,674.0,20396.0,4172.0,19842.0,3472.0,22745.0,10744.0,24123.0,532.0,14826.0,350.0,12474.0,34.0,12058.0,888.0,14641.0,2531.0
b0035,178.0,14.0,186.0,46.0,78.0,9.0,191.0,11.0,123.0,31.0,144.0,5.0,77.0,10.0,99.0,21.0,97.0,27.0,128.0,11.0,234.0,1.0,103.0,1.0,30.0,8.0,81.0,16.0
b1619,3397.0,62.0,8463.0,266.0,2649.0,89.0,9645.0,57.0,6966.0,617.0,4838.0,59.0,5652.0,320.0,5153.0,135.0,2980.0,232.0,7911.0,15.0,2497.0,14.0,2970.0,1.0,3709.0,33.0,259.0,42.0
b3146,796.0,158.0,1543.0,357.0,2277.0,301.0,1910.0,90.0,1371.0,802.0,1675.0,120.0,1268.0,510.0,1431.0,616.0,1019.0,1020.0,1180.0,67.0,884.0,58.0,1100.0,7.0,1164.0,130.0,1218.0,513.0
b2664,477.0,19.0,622.0,29.0,239.0,10.0,683.0,10.0,459.0,64.0,162.0,4.0,272.0,41.0,178.0,25.0,169.0,56.0,271.0,7.0,105.0,5.0,178.0,0.0,192.0,11.0,96.0,18.0
b3089,3839.0,72.0,3449.0,202.0,1412.0,81.0,2992.0,153.0,3281.0,400.0,1902.0,56.0,2827.0,1195.0,2705.0,166.0,1577.0,629.0,877.0,27.0,1848.0,42.0,1706.0,5.0,1009.0,43.0,1745.0,788.0
b3158,641.0,21.0,361.0,48.0,288.0,40.0,135.0,14.0,141.0,48.0,178.0,4.0,460.0,11.0,64.0,39.0,125.0,123.0,107.0,7.0,81.0,4.0,129.0,0.0,222.0,7.0,162.0,31.0
b0071,2754.0,65.0,20876.0,38.0,38693.0,78.0,10085.0,33.0,1000.0,76.0,52316.0,52.0,5730.0,282.0,3997.0,112.0,32193.0,219.0,2539.0,10.0,5579.0,10.0,29998.0,2.0,5527.0,31.0,34159.0,252.0
b3870,14320.0,2326.0,13107.0,3927.0,43721.0,4046.0,8900.0,903.0,8431.0,3052.0,2155.0,1200.0,16430.0,2575.0,5990.0,5510.0,6733.0,5978.0,8137.0,405.0,2069.0,235.0,8178.0,48.0,35963.0,1294.0,9656.0,5954.0
b0842,651.0,268.0,1172.0,520.0,1836.0,202.0,516.0,45.0,622.0,585.0,1067.0,195.0,829.0,769.0,529.0,508.0,722.0,1050.0,607.0,79.0,438.0,87.0,589.0,7.0,1275.0,156.0,457.0,474.0
b3861,266.0,27.0,806.0,132.0,262.0,51.0,1342.0,43.0,232.0,131.0,504.0,26.0,219.0,78.0,187.0,128.0,254.0,215.0,272.0,30.0,210.0,30.0,222.0,3.0,550.0,33.0,163.0,35.0
b4030,916.0,36.0,1930.0,93.0,903.0,62.0,2155.0,21.0,617.0,91.0,714.0,13.0,1980.0,355.0,350.0,36.0,1655.0,160.0,876.0,21.0,305.0,16.0,516.0,4.0,4129.0,23.0,542.0,53.0
b4081,35.0,5.0,58.0,8.0,53.0,12.0,71.0,5.0,70.0,14.0,78.0,3.0,85.0,27.0,109.0,29.0,48.0,20.0,74.0,35.0,24.0,15.0,81.0,4.0,50.0,3.0,43.0,9.0
