,regulator,regulated_name,regulated_bnum,regulator_function,conformation
1831,hns,lacA,b0342,repressor,H-NS
1832,hns,acrE,b3265,repressor,H-NS
1833,hns,adiA,b4117,repressor,H-NS
1834,hns,bolA,b0435,repressor,H-NS
1835,hns,fimG,b4319,activator,H-NS
1836,hns,fimI,b4315,activator,H-NS
1837,hns,fimA,b4314,activator,H-NS
1838,hns,cydB,b0734,repressor,H-NS
1839,hns,garL,b3126,repressor,H-NS
1840,hns,mazE,b2783,activator,H-NS
1841,hns,rcsB,b2217,repressor,H-NS
1842,hns,rcsD,b2216,repressor,H-NS
1843,hns,hisP,b2306,activator,H-NS
1844,hns,rrfB,b3971,repressor,H-NS
1845,hns,rrlC,b3758,repressor,H-NS
1846,hns,rrlG,b2589,repressor,H-NS
1847,hns,ileV,b0202,repressor,H-NS
1848,hns,alaU,b3276,repressor,H-NS
1849,hns,srlB,b2704,activator,H-NS
1850,hns,srlR,b2707,activator,H-NS
1851,hns,cysU,b2424,repressor,H-NS
1852,hns,yfaE,b2236,repressor,H-NS
1853,hns,ilvI,b0077,repressor,H-NS
1854,hns,nrdD,b4238,repressor,H-NS
1855,hns,entF,b0586,activator,H-NS
1856,hns,hdeB,b3509,repressor,H-NS
1857,hns,fimB,b4312,repressor,H-NS
1858,hns,garK,b3124,repressor,H-NS
1859,hns,garP,b3127,repressor,H-NS
1860,hns,yciF,b1258,repressor,H-NS
1861,hns,yciG,b1259,repressor,H-NS
1862,hns,casC,b2758,repressor,H-NS
1863,hns,gspI,b3330,repressor,H-NS
1864,hns,rrsD,b3278,repressor,H-NS
1865,hns,hdfR,b3763,repressor,H-NS
1866,hns,galE,b0759,repressor,H-NS
1867,hns,cysG,b3368,repressor,H-NS
1868,hns,ilvH,b0078,repressor,H-NS
1869,hns,caiE,b0035,repressor,H-NS
1870,hns,rcsA,b1951,repressor,H-NS
1871,hns,stpA,b2669,repressor,H-NS
1872,hns,caiF,b0034,repressor,H-NS
1873,hns,fimC,b4316,activator,H-NS
1874,hns,gadW,b3515,repressor,H-NS
1875,hns,bglJ,b4366,repressor,H-NS
1876,hns,gltT,b3969,repressor,H-NS
1877,hns,rrlH,b0204,repressor,H-NS
1878,hns,rrfF,b3272,repressor,H-NS
1879,hns,rrlD,b3275,repressor,H-NS
1880,hns,ileU,b3277,repressor,H-NS
1881,hns,cadC,b4133,repressor,H-NS
1882,hns,srlE,b2703,activator,H-NS
1883,hns,cysM,b2421,repressor,H-NS
1884,hns,evgS,b2370,repressor,H-NS
1885,hns,adeD,b3665,repressor,H-NS
1886,hns,caiA,b0039,repressor,H-NS
1887,hns,fimE,b4313,repressor,H-NS
1888,hns,mukB,b0924,activator,H-NS
1889,hns,leuO,b0076,repressor,H-NS
1890,hns,gspD,b3325,repressor,H-NS
1891,hns,gadE,b3512,repressor,H-NS
1892,hns,srlD,b2705,activator,H-NS
1893,hns,ydeO,b1499,repressor,H-NS
1894,hns,nrdB,b2235,repressor,H-NS
1895,hns,dctR,b3507,repressor,H-NS
1896,hns,caiD,b0036,repressor,H-NS
1897,hns,caiC,b0037,repressor,H-NS
1898,hns,hdeA,b3510,repressor,H-NS
1899,hns,caiT,b0040,repressor,H-NS
1900,hns,garR,b3125,repressor,H-NS
1901,hns,gadA,b3517,repressor,H-NS
1902,hns,proW,b2678,repressor,H-NS
1903,hns,gspA,b3323,repressor,H-NS
1904,hns,yjjQ,b4365,repressor,H-NS
1905,hns,ftnA,b1905,repressor,H-NS
1906,hns,gabP,b2663,activator,H-NS
1907,hns,gabT,b2662,activator,H-NS
1908,hns,gabD,b2661,activator,H-NS
1909,hns,gspF,b3327,repressor,H-NS
1910,hns,csiD,b2659,activator,H-NS
1911,hns,hchA,b1967,repressor,H-NS
1912,hns,casD,b2757,repressor,H-NS
1913,hns,ssrS,b2911,repressor,H-NS
1914,hns,hisJ,b2309,activator,H-NS
1915,hns,gltW,b2590,repressor,H-NS
1916,hns,rrsG,b2591,repressor,H-NS
1917,hns,rrfH,b0205,repressor,H-NS
1918,hns,thrV,b3273,repressor,H-NS
1919,hns,srlA,b2702,activator,H-NS
1920,hns,gutQ,b2708,activator,H-NS
1921,hns,hns,b1237,repressor,H-NS
1922,hns,cysA,b2422,repressor,H-NS
1923,hns,nhaA,b0019,repressor,H-NS
1924,hns,nirB,b3365,repressor,H-NS
1925,hns,tcyJ,b1920,activator,H-NS
1926,hns,fliA,b1922,activator,H-NS
1927,hns,cadB,b4132,repressor,H-NS
1928,hns,mukE,b0923,activator,H-NS
1929,hns,gadX,b3516,repressor,H-NS
1930,hns,adiY,b4116,repressor,H-NS
1931,hns,casE,b2756,repressor,H-NS
1932,hns,cas1,b2755,repressor,H-NS
1933,hns,cas2,b2754,repressor,H-NS
1934,hns,gspL,b3333,repressor,H-NS
1935,hns,gspH,b3329,repressor,H-NS
1936,hns,gspG,b3328,repressor,H-NS
1937,hns,gspE,b3326,repressor,H-NS
1938,hns,gspC,b3324,repressor,H-NS
1939,hns,mazF,b2782,activator,H-NS
1940,hns,cspA,b3556,repressor,H-NS
1941,hns,osmC,b1482,repressor,H-NS
1942,hns,rrsC,b3756,repressor,H-NS
1943,hns,cysW,b2423,repressor,H-NS
1944,hns,dps,b0812,repressor,H-NS
1945,hns,appY,b0564,repressor,H-NS
1946,hns,galM,b0756,repressor,H-NS
1947,hns,galK,b0757,repressor,H-NS
1948,hns,nrdA,b2234,repressor,H-NS
1949,hns,nrdG,b4237,repressor,H-NS
1950,hns,bglB,b3721,repressor,H-NS
1951,hns,hdeD,b3511,repressor,H-NS
1952,hns,yhiD,b3508,repressor,H-NS
1953,hns,proX,b2679,repressor,H-NS
1954,hns,yciE,b1257,repressor,H-NS
1955,hns,casA,b2760,repressor,H-NS
1956,hns,gspO,b3335,repressor,H-NS
1957,hns,gspM,b3334,repressor,H-NS
1958,hns,gspK,b3332,repressor,H-NS
1959,hns,hisM,b2307,activator,H-NS
1960,hns,fliC,b1923,activator,H-NS
1961,hns,gltU,b3757,repressor,H-NS
1962,hns,rrfG,b2588,repressor,H-NS
1963,hns,evgA,b2369,repressor,H-NS
1964,hns,ydeP,b1501,repressor,H-NS
1965,hns,csiE,b2535,activator,H-NS
1966,hns,bglG,b3723,repressor,H-NS
1967,hns,casB,b2759,repressor,H-NS
1968,hns,fau,b2912,repressor,H-NS
1969,hns,gspJ,b3331,repressor,H-NS
1970,hns,yjjP,b4364,repressor,H-NS
1971,hns,gspB,b3322,repressor,H-NS
1972,hns,hisQ,b2308,activator,H-NS
1973,hns,asr,b1597,repressor,H-NS
1974,hns,rrlB,b3970,repressor,H-NS
1975,hns,mdtE,b3513,repressor,H-NS
1976,hns,gutM,b2706,activator,H-NS
1977,hns,flhC,b1891,activator,H-NS
1978,hns,flhD,b1892,activator,H-NS
1979,hns,slp,b3506,repressor,H-NS
1980,hns,lacY,b0343,repressor,H-NS
1981,hns,nirD,b3366,repressor,H-NS
1982,hns,bglF,b3722,repressor,H-NS
1983,hns,fes,b0585,activator,H-NS
1984,hns,fliZ,b1921,activator,H-NS
1985,hns,fimD,b4317,activator,H-NS
1986,hns,cydA,b0733,repressor,H-NS
1987,hns,proV,b2677,repressor,H-NS
1988,hns,chiA,b3338,repressor,H-NS
1989,hns,rrfC,b3759,repressor,H-NS
1990,hns,alaV,b0203,repressor,H-NS
1991,hns,rrfD,b3274,repressor,H-NS
1992,hns,cysP,b2425,repressor,H-NS
1993,hns,lrp,b0889,repressor,H-NS
1994,hns,yhiM,ECK120016281,repressor,H-NS
1995,hns,galT,b0758,repressor,H-NS
1996,hns,lacZ,b0344,repressor,H-NS
1997,hns,nirC,b3367,repressor,H-NS
1998,hns,acrF,b3266,repressor,H-NS
1999,hns,caiB,b0038,repressor,H-NS
2000,hns,ybdZ,ECK120016289,activator,H-NS
2001,hns,fepE,b0587,activator,H-NS
2002,hns,cadA,b4131,repressor,H-NS
2003,hns,fimH,b4320,activator,H-NS
2004,hns,fimF,b4318,activator,H-NS
2005,hns,mukF,b0922,activator,H-NS
2006,hns,cmoM,b0921,activator,H-NS
2007,hns,rnpB,b3123,repressor,H-NS
2008,hns,hlyE,b1182,dual,H-NS
2009,hns,degP,b0161,repressor,H-NS
2010,hns,lhgO,b2660,activator,H-NS
2011,soxS,marB,b1532,activator,SoxS
2012,soxS,nfsB,b0578,activator,SoxS
2013,soxS,sodA,b3908,activator,SoxS
2014,soxS,waaY,b3625,activator,SoxS
2015,soxS,nfo,b2159,activator,SoxS
2016,soxS,rob,b4396,repressor,SoxS
2017,soxS,acrB,b0462,activator,SoxS
2018,soxS,pqiB,b0951,activator,SoxS
2019,soxS,marA,b1531,activator,SoxS
2020,soxS,zinT,b1973,activator,SoxS
2021,soxS,fur,b0683,activator,SoxS
2022,soxS,ribA,b1277,activator,SoxS
2023,soxS,ygiC,b3038,activator,SoxS
2024,soxS,ygiB,b3037,activator,SoxS
2025,soxS,pqiA,b0950,activator,SoxS
2026,soxS,fumC,b1611,activator,SoxS
2027,soxS,fldB,b2895,activator,SoxS
2028,soxS,waaZ,b3624,activator,SoxS
2029,soxS,ompN,b1377,activator,SoxS
2030,soxS,marR,b1530,activator,SoxS
2031,soxS,inaA,b2237,activator,SoxS
2032,soxS,tolC,b3035,activator,SoxS
2033,soxS,ygiA,b3036,activator,SoxS
2034,soxS,poxB,b0871,activator,SoxS
2035,soxS,zwf,b1852,activator,SoxS
2036,soxS,ydbK,b1378,activator,SoxS
2037,soxS,ptsG,b1101,activator,SoxS
2038,soxS,soxS,b4062,repressor,SoxS
2039,soxS,ybjC,b0850,activator,SoxS
2040,soxS,uof,ECK120029856,activator,SoxS
2041,soxS,pgi,b4025,activator,SoxS
2042,soxS,fpr,b3924,activator,SoxS
2043,soxS,acrA,b0463,activator,SoxS
2044,soxS,acnA,b1276,activator,SoxS
2045,soxS,acrZ,b0762,activator,SoxS
2046,soxS,ybjN,b0853,activator,SoxS
2047,soxS,rimK,b0852,activator,SoxS
2048,soxS,nfsA,b0851,activator,SoxS
2049,soxS,micF,ECK120002505,activator,SoxS
2050,soxS,fldA,b0684,activator,SoxS
2051,oxyR,ybjN,b0853,repressor,OxyR
2052,oxyR,ahpC,b0605,activator,OxyR
2053,oxyR,hcr,b0872,activator,OxyR
2054,oxyR,uof,ECK120029856,activator,OxyR
2055,oxyR,sufC,b1682,activator,OxyR
2056,oxyR,ahpF,b0606,activator,OxyR
2057,oxyR,trxC,b2582,activator,OxyR
2058,oxyR,sufA,b1684,activator,OxyR
2059,oxyR,dsbG,b0604,activator,OxyR
2060,oxyR,katG,b3942,activator,OxyR
2061,oxyR,sufS,b1680,activator,OxyR
2062,oxyR,sufE,b1679,activator,OxyR
2063,oxyR,yhjA,b3518,activator,OxyR
2064,oxyR,gntP,b4321,repressor,OxyR
2065,oxyR,ychF,b1203,repressor,OxyR
2066,oxyR,fhuF,b4367,repressor,OxyR
2067,oxyR,mntH,b2392,activator,OxyR
2068,oxyR,hemH,b0475,activator,OxyR
2069,oxyR,isrC,ECK120002616,repressor,OxyR
2070,oxyR,ybjC,b0850,repressor,OxyR
2071,oxyR,uxuA,b4322,repressor,OxyR
2072,oxyR,sufD,b1681,activator,OxyR
2073,oxyR,nfsA,b0851,repressor,OxyR
2074,oxyR,uxuB,b4323,repressor,OxyR
2075,oxyR,oxyS,ECK120002558,activator,OxyR
2076,oxyR,hcp,b0873,activator,OxyR
2077,oxyR,rimK,b0852,repressor,OxyR
2078,oxyR,sufB,b1683,activator,OxyR
2079,oxyR,flu,b2000,repressor,OxyR
2080,oxyR,dps,b0812,activator,OxyR
2081,oxyR,oxyR,b3961,repressor,OxyR
2082,oxyR,grxA,b0849,activator,OxyR
2083,oxyR,gor,b3500,activator,OxyR
2084,oxyR,fur,b0683,activator,OxyR
2085,phoB,argP,b2916,activator,PhoB-Phosphorylated
2086,phoB,phnP,b4092,activator,PhoB-Phosphorylated
2087,phoB,phnD,b4105,activator,PhoB-Phosphorylated
2088,phoB,pstB,b3725,activator,PhoB-Phosphorylated
2089,phoB,ugpC,b3450,activator,PhoB-Phosphorylated
2090,phoB,phnG,b4101,activator,PhoB-Phosphorylated
2091,phoB,yegH,b2063,activator,PhoB-Phosphorylated
2092,phoB,phoR,b0400,activator,PhoB-Phosphorylated
2093,phoB,adiC,b4115,activator,PhoB-Phosphorylated
2094,phoB,gadX,b3516,activator,PhoB-Phosphorylated
2095,phoB,cusF,b0573,activator,PhoB-Phosphorylated
2096,phoB,cusS,b0570,activator,PhoB-Phosphorylated
2097,phoB,ugpE,b3451,repressor,PhoB-Phosphorylated
2098,phoB,ompF,b0929,activator,PhoB-Phosphorylated
2099,phoB,pstA,b3726,activator,PhoB-Phosphorylated
2100,phoB,pstC,b3727,activator,PhoB-Phosphorylated
2101,phoB,gadW,b3515,activator,PhoB-Phosphorylated
2102,phoB,cusC,b0572,activator,PhoB-Phosphorylated
2103,phoB,cra,b0080,repressor,PhoB-Phosphorylated
2104,phoB,ugpB,b3453,activator,PhoB-Phosphorylated
2105,phoB,amn,b1982,activator,PhoB-Phosphorylated
2106,phoB,eda,b1850,repressor,PhoB-Phosphorylated
2107,phoB,phoQ,b1129,activator,PhoB-Phosphorylated
2108,phoB,waaH,b3615,activator,PhoB-Phosphorylated
2109,phoB,cusR,b0571,activator,PhoB-Phosphorylated
2110,phoB,sbcD,b0398,repressor,PhoB-Phosphorylated
2111,phoB,ugpE,b3451,activator,PhoB-Phosphorylated
2112,phoB,ugpA,b3452,repressor,PhoB-Phosphorylated
2113,phoB,phnI,b4099,activator,PhoB-Phosphorylated
2114,phoB,phoA,b0383,activator,PhoB-Phosphorylated
2115,phoB,phoE,b0241,activator,PhoB-Phosphorylated
2116,phoB,phnE_1,b4104,activator,PhoB-Phosphorylated
2117,phoB,prpR,b0330,repressor,PhoB-Phosphorylated
2118,phoB,yhjC,b3521,activator,PhoB-Phosphorylated
2119,phoB,phoH,b1020,activator,PhoB-Phosphorylated
2120,phoB,ydfH,b1540,activator,PhoB-Phosphorylated
2121,phoB,psiE,b4030,activator,PhoB-Phosphorylated
2122,phoB,sbcC,b0397,repressor,PhoB-Phosphorylated
2123,phoB,ugpA,b3452,activator,PhoB-Phosphorylated
2124,phoB,ugpQ,b3449,repressor,PhoB-Phosphorylated
2125,phoB,ugpB,b3453,repressor,PhoB-Phosphorylated
2126,phoB,phnN,b4094,activator,PhoB-Phosphorylated
2127,phoB,phnM,b4095,activator,PhoB-Phosphorylated
2128,phoB,phnK,b4097,activator,PhoB-Phosphorylated
2129,phoB,phnJ,b4098,activator,PhoB-Phosphorylated
2130,phoB,phnH,b4100,activator,PhoB-Phosphorylated
2131,phoB,yedX,b1970,activator,PhoB-Phosphorylated
2132,phoB,cusA,b0575,activator,PhoB-Phosphorylated
2133,phoB,ugpQ,b3449,activator,PhoB-Phosphorylated
2134,phoB,ugpC,b3450,repressor,PhoB-Phosphorylated
2135,phoB,feaR,b1384,repressor,PhoB-Phosphorylated
2136,phoB,phoU,b3724,activator,PhoB-Phosphorylated
2137,phoB,phnL,b4096,activator,PhoB-Phosphorylated
2138,phoB,psiF,b0384,activator,PhoB-Phosphorylated
2139,phoB,phoB,b0399,activator,PhoB-Phosphorylated
2140,phoB,pitB,b2987,repressor,PhoB-Phosphorylated
2141,phoB,phnO,b4093,activator,PhoB-Phosphorylated
2142,phoB,phnF,b4102,activator,PhoB-Phosphorylated
2143,phoB,phnC,b4106,activator,PhoB-Phosphorylated
2144,phoB,asr,b1597,activator,PhoB-Phosphorylated
2145,phoB,cusB,b0574,activator,PhoB-Phosphorylated
2146,phoB,phnE_2,ECK120004320,activator,PhoB-Phosphorylated
2147,phoB,tktB,b2465,activator,PhoB-Phosphorylated
2148,phoB,pstS,b3728,activator,PhoB-Phosphorylated
2149,phoB,mipA,b1782,activator,PhoB-Phosphorylated
2150,cysB,ybdN,b0602,activator,CysB-O-acetyl-L-serine
2151,cysB,yciW,b1287,activator,CysB-O-acetyl-L-serine
2152,cysB,yoaC,b1810,activator,CysB-O-acetyl-L-serine
2153,cysB,dgcZ,b1535,activator,CysB-O-acetyl-L-serine
2154,cysB,tauD,b0368,activator,CysB-O-acetyl-L-serine
2155,cysB,cysH,b2762,activator,CysB-O-acetyl-L-serine
2156,cysB,cysM,b2421,activator,CysB-O-acetyl-L-serine
2157,cysB,cysN,b2751,activator,CysB-O-acetyl-L-serine
2158,cysB,ygeH,b2852,activator,CysB-O-acetyl-L-serine
2159,cysB,cysD,b2752,activator,CysB-O-acetyl-L-serine
2160,cysB,tauB,b0366,activator,CysB-O-acetyl-L-serine
2161,cysB,ssuE,b0937,repressor,CysB-O-acetyl-L-serine
2162,cysB,ssuD,b0935,repressor,CysB-O-acetyl-L-serine
2163,cysB,tcyJ,b1920,activator,CysB
2164,cysB,tcyP,b1729,activator,CysB
2165,cysB,cbl,b1987,activator,CysB-O-acetyl-L-serine
2166,cysB,cysW,b2423,activator,CysB-O-acetyl-L-serine
2167,cysB,cysU,b2424,activator,CysB-O-acetyl-L-serine
2168,cysB,cysC,b2750,activator,CysB-O-acetyl-L-serine
2169,cysB,cysK,b2414,activator,CysB-O-acetyl-L-serine
2170,cysB,cysB,b1275,repressor,CysB
2171,cysB,ssuB,b0933,repressor,CysB-O-acetyl-L-serine
2172,cysB,ssuC,b0934,repressor,CysB-O-acetyl-L-serine
2173,cysB,ssuA,b0936,repressor,CysB-O-acetyl-L-serine
2174,cysB,tauA,b0365,activator,CysB-O-acetyl-L-serine
2175,cysB,cysA,b2422,activator,CysB-O-acetyl-L-serine
2176,cysB,cysP,b2425,activator,CysB-O-acetyl-L-serine
2177,cysB,cysJ,b2764,activator,CysB-O-acetyl-L-serine
2178,cysB,cysI,b2763,activator,CysB-O-acetyl-L-serine
2179,cysB,tauC,b0367,activator,CysB-O-acetyl-L-serine
2180,cysB,hslJ,b1379,repressor,CysB-O-acetyl-L-serine
2181,rcsA,yjbG,b4028,activator,RcsAB
2182,rcsA,osmC,b1482,activator,RcsB-P<SUP>asp56</SUP>
2183,rcsA,wcaA,b2059,activator,RcsAB
2184,rcsA,rprA,ECK120002576,activator,RcsB-P<SUP>asp56</SUP>
2185,rcsA,ftsZ,b0095,activator,RcsB-P<SUP>asp56</SUP>
2186,rcsA,wzb,b2061,activator,RcsAB
2187,rcsA,cadB,b4132,activator,GadE-RcsB
2188,rcsA,csgD,b1040,repressor,RcsAB
2189,rcsA,rcsA,b1951,activator,RcsAB
2190,rcsA,safA,b1500,activator,RcsB-P<SUP>asp56</SUP>
2191,rcsA,cadA,b4131,activator,GadE-RcsB
2192,rcsA,gadX,b3516,repressor,RcsB-P<SUP>asp56</SUP>
2193,rcsA,gadA,b3517,repressor,RcsB-P<SUP>asp56</SUP>
2194,rcsA,flhC,b1891,repressor,RcsAB
2195,rcsA,hdeD,b3511,activator,RcsB-P<SUP>asp56</SUP>
2196,rcsA,wcaB,b2058,activator,RcsAB
2197,rcsA,wza,b2062,activator,RcsAB
2198,rcsA,sra,b1480,activator,RcsB-P<SUP>asp56</SUP>
2199,rcsA,yhiM,ECK120016281,activator,GadE-RcsB
2200,rcsA,hdeA,b3510,activator,RcsB-P<SUP>asp56</SUP>
2201,rcsA,csgG,b1037,repressor,RcsAB
2202,rcsA,adiC,b4115,activator,GadE-RcsB
2203,rcsA,yjbF,b4027,activator,RcsAB
2204,rcsA,ydeO,b1499,activator,RcsB-P<SUP>asp56</SUP>
2205,rcsA,gadY,ECK120002624,activator,RcsB-P<SUP>asp56</SUP>
2206,rcsA,dctR,b3507,activator,GadE-RcsB
2207,rcsA,rseA,b2572,activator,RcsB-P<SUP>asp56</SUP>
2208,rcsA,hdeB,b3509,activator,RcsB-P<SUP>asp56</SUP>
2209,rcsA,gadC,b1492,activator,RcsB-P<SUP>asp56</SUP>
2210,rcsA,bdm,b1481,activator,RcsB-P<SUP>asp56</SUP>
2211,rcsA,yjbH,b4029,activator,RcsAB
2212,rcsA,flhD,b1892,repressor,RcsAB
2213,rcsA,rseC,b2570,activator,RcsB-P<SUP>asp56</SUP>
2214,rcsA,osmB,b1283,activator,RcsB-P<SUP>asp56</SUP>
2215,rcsA,csgF,b1038,repressor,RcsAB
2216,rcsA,csgE,b1039,repressor,RcsAB
2217,rcsA,wzc,b2060,activator,RcsAB
2218,rcsA,gadX,b3516,activator,GadE-RcsB
2219,rcsA,gadA,b3517,activator,GadE-RcsB
2220,rcsA,slp,b3506,activator,GadE-RcsB
2221,rcsA,rseB,b2571,activator,RcsB-P<SUP>asp56</SUP>
2222,rcsA,gadB,b1493,activator,RcsB-P<SUP>asp56</SUP>
2223,rcsA,lolA,b0891,activator,RcsB-P<SUP>asp56</SUP>
2224,rcsA,ydeP,b1501,activator,RcsB-P<SUP>asp56</SUP>
2225,rcsA,rpoE,b2573,activator,RcsB-P<SUP>asp56</SUP>
2226,rcsA,yhiD,b3508,activator,RcsB-P<SUP>asp56</SUP>
2227,rcsA,rarA,b0892,activator,RcsB-P<SUP>asp56</SUP>
2228,rcsA,yjbE,b4026,activator,RcsAB
2229,rcsA,ftsA,b0094,activator,RcsB-P<SUP>asp56</SUP>
2230,rcsA,aslB,b3800,activator,GadE-RcsB
2231,rcsB,slp,b3506,activator,GadE-RcsB
2232,rcsB,rpoE,b2573,activator,RcsB-P<SUP>asp56</SUP>
2233,rcsB,rseC,b2570,activator,RcsB-P<SUP>asp56</SUP>
2234,rcsB,hdeD,b3511,activator,RcsB-P<SUP>asp56</SUP>
2235,rcsB,gadX,b3516,activator,GadE-RcsB
2236,rcsB,adiC,b4115,activator,GadE-RcsB
2237,rcsB,cadA,b4131,activator,GadE-RcsB
2238,rcsB,gadB,b1493,activator,RcsB-P<SUP>asp56</SUP>
2239,rcsB,gadA,b3517,activator,GadE-RcsB
2240,rcsB,flhD,b1892,repressor,RcsAB
2241,rcsB,hdeB,b3509,activator,RcsB-P<SUP>asp56</SUP>
2242,rcsB,rcsA,b1951,activator,RcsAB
2243,rcsB,gadC,b1492,activator,RcsB-P<SUP>asp56</SUP>
2244,rcsB,yhiM,ECK120016281,activator,GadE-RcsB
2245,rcsB,wcaA,b2059,activator,RcsAB
2246,rcsB,wzc,b2060,activator,RcsAB
2247,rcsB,csgG,b1037,repressor,RcsAB
2248,rcsB,csgE,b1039,repressor,RcsAB
2249,rcsB,csgD,b1040,repressor,RcsAB
2250,rcsB,lolA,b0891,activator,RcsB-P<SUP>asp56</SUP>
2251,rcsB,safA,b1500,activator,RcsB-P<SUP>asp56</SUP>
2252,rcsB,gadY,ECK120002624,activator,RcsB-P<SUP>asp56</SUP>
2253,rcsB,flhC,b1891,repressor,RcsAB
2254,rcsB,wcaB,b2058,activator,RcsAB
2255,rcsB,osmB,b1283,activator,RcsB-P<SUP>asp56</SUP>
2256,rcsB,csgF,b1038,repressor,RcsAB
2257,rcsB,ftsA,b0094,activator,RcsB-P<SUP>asp56</SUP>
2258,rcsB,yjbG,b4028,activator,RcsAB
2259,rcsB,sra,b1480,activator,RcsB-P<SUP>asp56</SUP>
2260,rcsB,bdm,b1481,activator,RcsB-P<SUP>asp56</SUP>
2261,rcsB,aslB,b3800,activator,GadE-RcsB
2262,rcsB,rprA,ECK120002576,activator,RcsB-P<SUP>asp56</SUP>
2263,rcsB,wzb,b2061,activator,RcsAB
2264,rcsB,cadB,b4132,activator,GadE-RcsB
2265,rcsB,wza,b2062,activator,RcsAB
2266,rcsB,gadX,b3516,repressor,RcsB-P<SUP>asp56</SUP>
2267,rcsB,rarA,b0892,activator,RcsB-P<SUP>asp56</SUP>
2268,rcsB,yjbH,b4029,activator,RcsAB
2269,rcsB,rseA,b2572,activator,RcsB-P<SUP>asp56</SUP>
2270,rcsB,gadA,b3517,repressor,RcsB-P<SUP>asp56</SUP>
2271,rcsB,yjbE,b4026,activator,RcsAB
2272,rcsB,ydeP,b1501,activator,RcsB-P<SUP>asp56</SUP>
2273,rcsB,dctR,b3507,activator,GadE-RcsB
2274,rcsB,rseB,b2571,activator,RcsB-P<SUP>asp56</SUP>
2275,rcsB,yhiD,b3508,activator,RcsB-P<SUP>asp56</SUP>
2276,rcsB,hdeA,b3510,activator,RcsB-P<SUP>asp56</SUP>
2277,rcsB,ftsZ,b0095,activator,RcsB-P<SUP>asp56</SUP>
2278,rcsB,yjbF,b4027,activator,RcsAB
2279,rcsB,ydeO,b1499,activator,RcsB-P<SUP>asp56</SUP>
2280,rcsB,osmC,b1482,activator,RcsB-P<SUP>asp56</SUP>
2281,gadE,wcaB,b2058,activator,RcsAB
2282,gadE,gadA,b3517,repressor,RcsB-P<SUP>asp56</SUP>
2283,gadE,gadA,b3517,activator,GadE-RcsB
2284,gadE,flhD,b1892,repressor,RcsAB
2285,gadE,bdm,b1481,activator,RcsB-P<SUP>asp56</SUP>
2286,gadE,ydeP,b1501,activator,RcsB-P<SUP>asp56</SUP>
2287,gadE,cadB,b4132,activator,GadE-RcsB
2288,gadE,gadX,b3516,repressor,RcsB-P<SUP>asp56</SUP>
2289,gadE,osmB,b1283,activator,RcsB-P<SUP>asp56</SUP>
2290,gadE,csgD,b1040,repressor,RcsAB
2291,gadE,gadY,ECK120002624,activator,RcsB-P<SUP>asp56</SUP>
2292,gadE,wzb,b2061,activator,RcsAB
2293,gadE,hdeB,b3509,activator,RcsB-P<SUP>asp56</SUP>
2294,gadE,yhiM,ECK120016281,activator,GadE-RcsB
2295,gadE,wzc,b2060,activator,RcsAB
2296,gadE,yhiD,b3508,activator,RcsB-P<SUP>asp56</SUP>
2297,gadE,rprA,ECK120002576,activator,RcsB-P<SUP>asp56</SUP>
2298,gadE,yjbE,b4026,activator,RcsAB
2299,gadE,yjbG,b4028,activator,RcsAB
2300,gadE,flhC,b1891,repressor,RcsAB
2301,gadE,aslB,b3800,activator,GadE-RcsB
2302,gadE,dctR,b3507,activator,GadE-RcsB
2303,gadE,slp,b3506,activator,GadE-RcsB
2304,gadE,rseC,b2570,activator,RcsB-P<SUP>asp56</SUP>
2305,gadE,ftsA,b0094,activator,RcsB-P<SUP>asp56</SUP>
2306,gadE,safA,b1500,activator,RcsB-P<SUP>asp56</SUP>
2307,gadE,hdeD,b3511,activator,RcsB-P<SUP>asp56</SUP>
2308,gadE,gadC,b1492,activator,RcsB-P<SUP>asp56</SUP>
2309,gadE,gadX,b3516,activator,GadE-RcsB
2310,gadE,yjbH,b4029,activator,RcsAB
2311,gadE,ydeO,b1499,activator,RcsB-P<SUP>asp56</SUP>
2312,gadE,rarA,b0892,activator,RcsB-P<SUP>asp56</SUP>
2313,gadE,lolA,b0891,activator,RcsB-P<SUP>asp56</SUP>
2314,gadE,adiC,b4115,activator,GadE-RcsB
2315,gadE,yjbF,b4027,activator,RcsAB
2316,gadE,osmC,b1482,activator,RcsB-P<SUP>asp56</SUP>
2317,gadE,rseB,b2571,activator,RcsB-P<SUP>asp56</SUP>
2318,gadE,hdeA,b3510,activator,RcsB-P<SUP>asp56</SUP>
2319,gadE,cadA,b4131,activator,GadE-RcsB
2320,gadE,rcsA,b1951,activator,RcsAB
2321,gadE,rpoE,b2573,activator,RcsB-P<SUP>asp56</SUP>
2322,gadE,wza,b2062,activator,RcsAB
2323,gadE,csgG,b1037,repressor,RcsAB
2324,gadE,csgF,b1038,repressor,RcsAB
2325,gadE,csgE,b1039,repressor,RcsAB
2326,gadE,gadB,b1493,activator,RcsB-P<SUP>asp56</SUP>
2327,gadE,ftsZ,b0095,activator,RcsB-P<SUP>asp56</SUP>
2328,gadE,sra,b1480,activator,RcsB-P<SUP>asp56</SUP>
2329,gadE,rseA,b2572,activator,RcsB-P<SUP>asp56</SUP>
2330,gadE,wcaA,b2059,activator,RcsAB
2331,lrhA,lrhA,b2289,activator,LrhA
